,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,price,usdprice
10322,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,non-food,Fuel (kerosene),L,0.62,0.8802
10323,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,non-food,Fuel (petrol-gasoline),L,0.82,1.1618
10324,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,oil and fats,Oil (olive),L,6.29,8.8523
10325,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,oil and fats,Oil (vegetable),1.8 L,1.9,2.6813
10326,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,pulses and nuts,"Beans (fava, dry)",KG,1.64,2.3138
10327,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,pulses and nuts,Chickpeas,KG,1.71,2.4138
10328,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,pulses and nuts,Lentils,KG,1.09,1.5294
10329,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,vegetables and fruits,Apples (red),KG,1.78,2.5067
10330,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,vegetables and fruits,Bananas,KG,0.72,1.021
10331,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,vegetables and fruits,Cucumbers,KG,0.66,0.9337
10332,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,vegetables and fruits,Garlic,KG,2.2,3.0982
10333,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,vegetables and fruits,Onions,KG,0.69,0.9647
10334,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,vegetables and fruits,Oranges (big size),KG,1.55,2.1828
10335,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,vegetables and fruits,Spinach,KG,0.53,0.7393
10336,2018-10-15,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.341670989990234,36.20199966430664,vegetables and fruits,Tomatoes,KG,0.38,0.5351
10337,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,cereals and tubers,Bread (pita),KG,0.33,0.4577
10338,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,cereals and tubers,Bulgur,KG,0.84,1.1801
10339,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,cereals and tubers,Pasta,300 G,0.45,0.6337
10340,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,cereals and tubers,Potatoes,KG,0.69,0.9745
10341,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,cereals and tubers,Rice (imported),KG,1.25,1.7603
10342,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,cereals and tubers,Wheat flour,1.5 KG,1.07,1.5026
10343,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,"meat, fish and eggs",Eggs,2 KG,2.83,3.984
10344,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.0,1.4083
10345,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,"meat, fish and eggs",Meat (beef),KG,8.0,11.2661
10346,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,"meat, fish and eggs",Meat (chicken),KG,2.25,3.1686
10347,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,"meat, fish and eggs","Meat (chicken, whole)",KG,1.04,1.4618
10348,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,"meat, fish and eggs",Meat (lamb),KG,7.97,11.2309
10349,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,milk and dairy,Cheese (picon),160 G,0.79,1.1153
10350,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,milk and dairy,"Cheese (white, boiled)",KG,5.38,7.5694
10351,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,milk and dairy,Milk (pasteurized),L,1.13,1.5956
10352,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,milk and dairy,Milk (powder),0.8 KG,3.5,4.9289
10353,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,miscellaneous food,Salt (iodised),750 G,0.27,0.3816
10354,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,miscellaneous food,Sugar,KG,0.75,1.0562
10355,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,non-food,Fuel (gas),12.5 KG,7.0,9.8578
10356,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,non-food,Fuel (kerosene),L,0.62,0.8802
10357,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,non-food,Fuel (petrol-gasoline),L,0.82,1.1618
10358,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,oil and fats,Oil (olive),L,6.0,8.4496
10359,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,oil and fats,Oil (vegetable),1.8 L,1.78,2.5109
10360,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,pulses and nuts,"Beans (fava, dry)",KG,1.29,1.8167
10361,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,pulses and nuts,Chickpeas,KG,2.33,3.2855
10362,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,vegetables and fruits,Apples (red),KG,1.25,1.7603
10363,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,vegetables and fruits,Bananas,KG,0.66,0.9252
10364,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,vegetables and fruits,Cucumbers,KG,0.73,1.0294
10365,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,vegetables and fruits,Garlic,KG,1.97,2.7729
10366,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,vegetables and fruits,Onions,KG,0.62,0.8773
10367,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,vegetables and fruits,Spinach,KG,0.72,1.0083
10368,2018-10-15,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.79115104675293,35.69189453125,vegetables and fruits,Tomatoes,KG,0.38,0.5309
10369,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,cereals and tubers,Bread (pita),KG,0.32,0.4506
10370,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,cereals and tubers,Bulgur,KG,0.9,1.2674
10371,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,cereals and tubers,Pasta,300 G,0.33,0.4675
10372,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,cereals and tubers,Potatoes,KG,0.81,1.1336
10373,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,cereals and tubers,Rice (imported),KG,1.18,1.6603
10374,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,cereals and tubers,Wheat flour,1.5 KG,0.82,1.1576
10375,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,"meat, fish and eggs",Eggs,2 KG,2.6,3.6544
10376,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.92,1.2914
10377,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,"meat, fish and eggs",Meat (beef),KG,7.85,11.0548
10378,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,"meat, fish and eggs",Meat (chicken),KG,1.99,2.8038
10379,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,"meat, fish and eggs","Meat (chicken, whole)",KG,1.23,1.7364
10380,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,"meat, fish and eggs",Meat (lamb),KG,8.75,12.3223
10381,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,milk and dairy,Cheese (picon),160 G,0.74,1.0421
10382,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,milk and dairy,"Cheese (white, boiled)",KG,5.92,8.3327
10383,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,milk and dairy,Milk (pasteurized),L,1.2,1.6899
10384,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,milk and dairy,Milk (powder),0.8 KG,3.41,4.8064
10385,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,miscellaneous food,Salt (iodised),750 G,0.29,0.4084
10386,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,miscellaneous food,Sugar,KG,0.68,0.9506
10387,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,non-food,Fuel (gas),12.5 KG,7.0,9.8578
10388,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,non-food,Fuel (kerosene),L,0.62,0.8802
10389,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,non-food,Fuel (petrol-gasoline),L,0.82,1.1618
10390,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,oil and fats,Oil (olive),L,6.73,9.4762
10391,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,oil and fats,Oil (vegetable),1.8 L,1.82,2.5673
10392,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,pulses and nuts,"Beans (fava, dry)",KG,1.55,2.1772
10393,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,pulses and nuts,Chickpeas,KG,2.62,3.6882
10394,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,pulses and nuts,Lentils,KG,1.21,1.7096
10395,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,vegetables and fruits,Apples (red),KG,1.94,2.732
10396,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,vegetables and fruits,Bananas,KG,0.8,1.1266
10397,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,vegetables and fruits,Cucumbers,KG,0.65,0.9097
10398,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,vegetables and fruits,Garlic,KG,2.63,3.7094
10399,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,vegetables and fruits,Onions,KG,0.65,0.914
10400,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,vegetables and fruits,Oranges (big size),KG,1.85,2.6095
10401,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,vegetables and fruits,Spinach,KG,0.58,0.8126
10402,2018-10-15,Amman,Al_Qwaismeh District,Amman,31.91332054138184,35.96791076660156,vegetables and fruits,Tomatoes,KG,0.53,0.7436
10403,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,cereals and tubers,Bread (pita),KG,0.33,0.4675
10404,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,cereals and tubers,Bulgur,KG,0.76,1.0661
10405,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,cereals and tubers,Pasta,300 G,0.31,0.4394
10406,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,cereals and tubers,Potatoes,KG,0.83,1.1759
10407,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,cereals and tubers,Rice (imported),KG,1.19,1.6758
10408,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,cereals and tubers,Wheat flour,1.5 KG,0.85,1.2041
10409,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,"meat, fish and eggs",Eggs,2 KG,2.67,3.7572
10410,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.95,1.3407
10411,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,"meat, fish and eggs",Meat (beef),KG,7.86,11.0675
10412,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,"meat, fish and eggs",Meat (chicken),KG,1.97,2.7785
10413,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,"meat, fish and eggs","Meat (chicken, whole)",KG,1.23,1.7322
10414,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,"meat, fish and eggs",Meat (lamb),KG,9.87,13.8981
10415,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,milk and dairy,Cheese (picon),160 G,0.78,1.0956
10416,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,milk and dairy,"Cheese (white, boiled)",KG,5.89,8.2932
10417,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,milk and dairy,Milk (pasteurized),L,1.2,1.6899
10418,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,milk and dairy,Milk (powder),0.8 KG,3.35,4.7134
10419,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,miscellaneous food,Salt (iodised),750 G,0.3,0.4225
10420,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,miscellaneous food,Sugar,KG,0.6,0.8435
10421,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,non-food,Fuel (gas),12.5 KG,7.0,9.8578
10422,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,non-food,Fuel (kerosene),L,0.62,0.8802
10423,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,non-food,Fuel (petrol-gasoline),L,0.82,1.1618
10424,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,oil and fats,Oil (olive),L,6.17,8.6847
10425,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,oil and fats,Oil (vegetable),1.8 L,1.9,2.6743
10426,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,pulses and nuts,"Beans (fava, dry)",KG,1.3,1.8307
10427,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,pulses and nuts,Chickpeas,KG,1.89,2.6658
10428,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,pulses and nuts,Lentils,KG,1.06,1.4942
10429,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,vegetables and fruits,Apples (red),KG,1.81,2.5475
10430,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,vegetables and fruits,Bananas,KG,0.81,1.1351
10431,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,vegetables and fruits,Cucumbers,KG,0.69,0.9717
10432,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,vegetables and fruits,Garlic,KG,2.12,2.9785
10433,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,vegetables and fruits,Onions,KG,0.77,1.0886
10434,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,vegetables and fruits,Oranges (big size),KG,1.65,2.3166
10435,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,vegetables and fruits,Spinach,KG,0.56,0.7872
10436,2018-10-15,Irbid,Qasabet Irbid District,Irbid,32.546085357666016,35.80170440673828,vegetables and fruits,Tomatoes,KG,0.41,0.5718
10437,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,cereals and tubers,Bread (pita),KG,0.32,0.4506
10438,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,cereals and tubers,Bulgur,KG,0.71,1.0055
10439,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,cereals and tubers,Pasta,300 G,0.34,0.4816
10440,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,cereals and tubers,Potatoes,KG,0.84,1.1872
10441,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,cereals and tubers,Rice (imported),KG,1.21,1.6998
10442,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,cereals and tubers,Wheat flour,1.5 KG,0.8,1.1308
10443,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,"meat, fish and eggs",Eggs,2 KG,2.53,3.5671
10444,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,"meat, fish and eggs","Fish (tuna, canned)",170 G,1.0,1.4083
10445,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,"meat, fish and eggs",Meat (beef),KG,8.0,11.2661
10446,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,"meat, fish and eggs",Meat (chicken),KG,1.78,2.5109
10447,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,"meat, fish and eggs","Meat (chicken, whole)",KG,1.13,1.5913
10448,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,"meat, fish and eggs",Meat (lamb),KG,9.75,13.7305
10449,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,milk and dairy,Cheese (picon),160 G,0.83,1.1689
10450,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,milk and dairy,"Cheese (white, boiled)",KG,6.0,8.4496
10451,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,milk and dairy,Milk (pasteurized),L,1.2,1.6899
10452,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,milk and dairy,Milk (powder),0.8 KG,3.28,4.6191
10453,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,miscellaneous food,Salt (iodised),750 G,0.24,0.345
10454,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,miscellaneous food,Sugar,KG,0.65,0.9154
10455,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,non-food,Fuel (gas),12.5 KG,7.0,9.8578
10456,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,non-food,Fuel (kerosene),L,0.62,0.8802
10457,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,non-food,Fuel (petrol-gasoline),L,0.82,1.1618
10458,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,oil and fats,Oil (olive),L,6.25,8.8016
10459,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,oil and fats,Oil (vegetable),1.8 L,1.82,2.5644
10460,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,pulses and nuts,"Beans (fava, dry)",KG,1.32,1.8589
10461,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,pulses and nuts,Chickpeas,KG,1.64,2.3095
10462,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,pulses and nuts,Lentils,KG,1.0,1.4083
10463,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,vegetables and fruits,Apples (red),KG,1.85,2.6025
10464,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,vegetables and fruits,Bananas,KG,0.78,1.1027
10465,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,vegetables and fruits,Cucumbers,KG,0.73,1.0252
10466,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,vegetables and fruits,Garlic,KG,2.17,3.0531
10467,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,vegetables and fruits,Onions,KG,0.79,1.1097
10468,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,vegetables and fruits,Oranges (big size),KG,1.57,2.218
10469,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,vegetables and fruits,Spinach,KG,0.54,0.7647
10470,2018-10-15,Jarash,Qasabet Jerash District,Jarash,32.261898040771484,35.8680534362793,vegetables and fruits,Tomatoes,KG,0.4,0.5563
10471,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,cereals and tubers,Bread (pita),KG,0.32,0.4506
10472,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,cereals and tubers,Bulgur,KG,0.94,1.3209
10473,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,cereals and tubers,Pasta,300 G,0.34,0.4788
10474,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,cereals and tubers,Potatoes,KG,0.64,0.8985
10475,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,cereals and tubers,Rice (imported),KG,1.13,1.5956
10476,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,cereals and tubers,Wheat flour,1.5 KG,0.85,1.197
10477,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,"meat, fish and eggs",Eggs,2 KG,2.74,3.8572
10478,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.95,1.3378
10479,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,"meat, fish and eggs",Meat (beef),KG,7.94,11.1788
10480,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,"meat, fish and eggs",Meat (chicken),KG,2.4,3.3798
10481,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,"meat, fish and eggs","Meat (chicken, whole)",KG,1.28,1.8096
10482,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,"meat, fish and eggs",Meat (lamb),KG,9.97,14.0389
10483,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,milk and dairy,Cheese (picon),160 G,0.73,1.028
10484,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,milk and dairy,"Cheese (white, boiled)",KG,5.07,7.1413
10485,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,milk and dairy,Milk (pasteurized),L,1.13,1.5956
10486,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,milk and dairy,Milk (powder),0.8 KG,3.41,4.7979
10487,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,miscellaneous food,Salt (iodised),750 G,0.27,0.3732
10488,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,miscellaneous food,Sugar,KG,0.7,0.9858
10489,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,non-food,Fuel (gas),12.5 KG,7.0,9.8578
10490,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,non-food,Fuel (kerosene),L,0.62,0.8802
10491,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,non-food,Fuel (petrol-gasoline),L,0.82,1.1618
10492,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,oil and fats,Oil (olive),L,6.0,8.4496
10493,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,oil and fats,Oil (vegetable),1.8 L,1.74,2.4476
10494,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,pulses and nuts,"Beans (fava, dry)",KG,1.2,1.6899
10495,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,pulses and nuts,Chickpeas,KG,2.37,3.3404
10496,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,vegetables and fruits,Apples (red),KG,1.2,1.6857
10497,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,vegetables and fruits,Bananas,KG,0.88,1.2336
10498,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,vegetables and fruits,Cucumbers,KG,0.55,0.7745
10499,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,vegetables and fruits,Garlic,KG,2.45,3.4502
10500,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,vegetables and fruits,Onions,KG,0.54,0.7534
10501,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,vegetables and fruits,Oranges (big size),KG,0.89,1.2519
10502,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,vegetables and fruits,Spinach,KG,0.8,1.1266
10503,2018-10-15,Maan,Ma'an District,Maan,30.3544979095459,36.56766891479492,vegetables and fruits,Tomatoes,KG,0.33,0.4605
10504,2018-10-15,Madaba,Qasabet Madaba District,Madaba,31.71928977966309,35.793209075927734,cereals and tubers,Bread (pita),KG,0.32,0.4506
